time,q0,q1,q2,q3,q4,q5,q6,q8,q9,q10,q11,q12,q13,q14,lh_index_mcp_pitch,lh_middle_mcp_pitch,lh_ring_mcp_pitch,lh_pinky_mcp_pitch,lh_thumb_cmc_yaw,lh_thumb_cmc_pitch,rh_index_mcp_pitch,rh_middle_mcp_pitch,rh_ring_mcp_pitch,rh_pinky_mcp_pitch,rh_thumb_cmc_yaw,rh_thumb_cmc_pitch
1.660000000,0.129588513,0.000000000,0.000000000,1.050000000,0.000000000,0.000000000,0.000000000,-0.129588513,0.000000000,0.000000000,1.050000000,0.000000000,0.000000000,0.000000000,0.000000000,0.576444111,1.192613004,0.392329766,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000
1.680000000,0.130527563,0.000000000,0.000000000,1.050000000,0.000000000,0.000000000,0.000000000,-0.130527563,0.000000000,0.000000000,1.050000000,0.000000000,0.000000000,0.000000000,0.000000000,0.529477562,1.198150400,0.437135730,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000
1.700000000,0.131446002,0.000000000,0.000000000,1.050000000,0.000000000,0.000000000,0.000000000,-0.131446002,0.000000000,0.000000000,1.050000000,0.000000000,0.000000000,0.000000000,0.000000000,0.482945807,1.200000000,0.482945807,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000
1.720000000,0.132343684,0.000000000,0.000000000,1.050000000,0.000000000,0.000000000,0.000000000,-0.132343684,0.000000000,0.000000000,1.050000000,0.000000000,0.000000000,0.000000000,0.000000000,0.437135730,1.198150400,0.529477562,0.001387200,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000
1.740000000,0.133220467,0.000000000,0.000000000,1.050000000,0.000000000,0.000000000,0.000000000,-0.133220467,0.000000000,0.000000000,1.050000000,0.000000000,0.000000000,0.000000000,0.000000000,0.392329766,1.192613004,0.576444111,0.005540247,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000
1.760000000,0.134076214,0.000000000,0.000000000,1.050000000,0.000000000,0.000000000,0.000000000,-0.134076214,0.000000000,0.000000000,1.050000000,0.000000000,0.000000000,0.000000000,0.000000000,0.348804157,1.183421952,0.623555889,0.012433536,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000
1.780000000,0.134910788,0.000000000,0.000000000,1.050000000,0.000000000,0.000000000,0.000000000,-0.134910788,0.000000000,0.000000000,1.050000000,0.000000000,0.000000000,0.000000000,0.000000000,0.306827255,1.170633910,0.670522438,0.022024568,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000
1.800000000,0.135724058,0.000000000,0.000000000,1.050000000,0.000000000,0.000000000,0.000000000,-0.135724058,0.000000000,0.000000000,1.050000000,0.000000000,0.000000000,0.000000000,0.000000000,0.266657860,1.154327720,0.717054193,0.034254210,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000
1.820000000,0.136515896,0.000000000,0.000000000,1.050000000,0.000000000,0.000000000,0.000000000,-0.136515896,0.000000000,0.000000000,1.050000000,0.000000000,0.000000000,0.000000000,0.000000000,0.228543630,1.134603915,0.762864270,0.049047064,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000
1.840000000,0.137286176,0.000000000,0.000000000,1.050000000,0.000000000,0.000000000,0.000000000,-0.137286176,0.000000000,0.000000000,1.050000000,0.000000000,0.000000000,0.000000000,0.000000000,0.192719553,1.111584099,0.807670234,0.066311926,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000
1.860000000,0.138034777,0.000000000,0.000000000,1.050000000,0.000000000,0.000000000,0.000000000,-0.138034777,0.000000000,0.000000000,1.050000000,0.000000000,0.000000000,0.000000000,0.000000000,0.159406494,1.085410197,0.851195843,0.085942353,0.000173467,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000
1.880000000,0.138761581,0.000000000,0.000000000,1.050000000,0.000000000,0.000000000,0.000000000,-0.138761581,0.000000000,0.000000000,1.050000000,0.000000000,0.000000000,0.000000000,0.000000000,0.128809841,1.056243579,0.893172745,0.107817315,0.001559597,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000
1.900000000,0.139466473,0.000000000,0.000000000,1.050000000,0.000000000,0.000000000,0.000000000,-0.139466473,0.000000000,0.000000000,1.050000000,0.000000000,0.000000000,0.000000000,0.000000000,0.101118233,1.024264069,0.933342140,0.131801948,0.004323312,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000
1.920000000,0.140149341,0.000000000,0.000000000,1.050000000,0.000000000,0.000000000,0.000000000,-0.140149341,0.000000000,0.000000000,1.050000000,0.000000000,0.000000000,0.000000000,0.000000000,0.076502396,0.989668829,0.971456370,0.157748378,0.008447572,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000
1.940000000,0.140810079,0.000000000,0.000000000,1.050000000,0.000000000,0.000000000,0.000000000,-0.140810079,0.000000000,0.000000000,1.050000000,0.000000000,0.000000000,0.000000000,0.000000000,0.055114096,0.952671151,1.007280447,0.185496636,0.013906949,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000
1.960000000,0.141448580,0.000000000,0.000000000,1.050000000,0.000000000,0.000000000,0.000000000,-0.141448580,0.000000000,0.000000000,1.050000000,0.000000000,0.000000000,0.000000000,0.000000000,0.037085198,0.913499139,1.040593506,0.214875646,0.020667786,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000
1.980000000,0.142064746,0.000000000,0.000000000,1.050000000,0.000000000,0.000000000,0.000000000,-0.142064746,0.000000000,0.000000000,1.050000000,0.000000000,0.000000000,0.000000000,0.000000000,0.022526858,0.872394300,1.071190159,0.245704275,0.028688398,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000
2.000000000,0.142658477,0.000000000,0.000000000,1.050000000,0.000000000,0.000000000,0.000000000,-0.142658477,0.000000000,0.000000000,1.050000000,0.000000000,0.000000000,0.000000000,0.000000000,0.011528832,0.829610059,1.098881767,0.277792455,0.037919337,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000
2.020000000,0.143229682,0.000000000,0.000000000,1.050000000,0.000000000,0.000000000,0.000000000,-0.143229682,0.000000000,0.000000000,1.050000000,0.000000000,0.000000000,0.000000000,0.000000000,0.004158926,0.785410197,1.123497604,0.310942353,0.048303691,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000
2.040000000,0.143778268,0.000000000,0.000000000,1.050000000,0.000000000,0.000000000,0.000000000,-0.143778268,0.000000000,0.000000000,1.050000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000462578,0.740067218,1.144885904,0.344949586,0.059777435,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000
2.060000000,0.144304151,0.000000000,0.000000000,1.050000000,0.000000000,0.000000000,0.000000000,-0.144304151,0.000000000,0.000000000,1.050000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.693860679,1.162914802,0.379604491,0.072269832,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000
2.080000000,0.144807246,0.000000000,0.000000000,1.050000000,0.000000000,0.000000000,0.000000000,-0.144807246,0.000000000,0.000000000,1.050000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.647075457,1.177473142,0.414693407,0.085703861,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000
2.100000000,0.145287474,0.000000000,0.000000000,1.050000000,0.000000000,0.000000000,0.000000000,-0.145287474,0.000000000,0.000000000,1.050000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.600000000,1.188471168,0.450000000,0.099996698,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000
2.120000000,0.145744760,0.000000000,0.000000000,1.050000000,0.000000000,0.000000000,0.000000000,-0.145744760,0.000000000,0.000000000,1.050000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.552924543,1.195841074,0.485306593,0.115060221,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000
2.140000000,0.146179031,0.000000000,0.000000000,1.050000000,0.000000000,0.000000000,0.000000000,-0.146179031,0.000000000,0.000000000,1.050000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.506139321,1.199537422,0.520395509,0.130801559,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000
2.160000000,0.146590219,0.000000000,0.000000000,1.050000000,0.000000000,0.000000000,0.000000000,-0.146590219,0.000000000,0.000000000,1.050000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.459932782,1.199537422,0.555050414,0.147123662,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000
2.180000000,0.146978258,0.000000000,0.000000000,1.050000000,0.000000000,0.000000000,0.000000000,-0.146978258,0.000000000,0.000000000,1.050000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.414589803,1.195841074,0.589057647,0.163925899,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000
2.200000000,0.147343088,0.000000000,0.000000000,1.050000000,0.000000000,0.000000000,0.000000000,-0.147343088,0.000000000,0.000000000,1.050000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.370389941,1.188471168,0.622207545,0.181104678,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000
2.220000000,0.147684650,0.000000000,0.000000000,1.050000000,0.000000000,0.000000000,0.000000000,-0.147684650,0.000000000,0.000000000,1.050000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.327605700,1.177473142,0.654295725,0.198554086,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000
2.240000000,0.148002892,0.000000000,0.000000000,1.050000000,0.000000000,0.000000000,0.000000000,-0.148002892,0.000000000,0.000000000,1.050000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.286500861,1.162914802,0.685124354,0.216166541,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000
2.260000000,0.148297762,0.000000000,0.000000000,1.050000000,0.000000000,0.000000000,0.000000000,-0.148297762,0.000000000,0.000000000,1.050000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.247328849,1.144885904,0.714503364,0.233833459,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000
2.280000000,0.148569214,0.000000000,0.000000000,1.050000000,0.000000000,0.000000000,0.000000000,-0.148569214,0.000000000,0.000000000,1.050000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.210331171,1.123497604,0.742251622,0.251445914,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000
2.300000000,0.148817205,0.000000000,0.000000000,1.050000000,0.000000000,0.000000000,0.000000000,-0.148817205,0.000000000,0.000000000,1.050000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.175735931,1.098881767,0.768198052,0.268895322,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000
2.320000000,0.149041697,0.000000000,0.000000000,1.050000000,0.000000000,0.000000000,0.000000000,-0.149041697,0.000000000,0.000000000,1.050000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.143756421,1.071190159,0.792182685,0.286074101,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000
2.340000000,0.149242653,0.000000000,0.000000000,1.050000000,0.000000000,0.000000000,0.000000000,-0.149242653,0.000000000,0.000000000,1.050000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.114589803,1.040593506,0.814057647,0.302876338,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000
2.360000000,0.149420041,0.000000000,0.000000000,1.050000000,0.000000000,0.000000000,0.000000000,-0.149420041,0.000000000,0.000000000,1.050000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.088415901,1.007280447,0.833688074,0.319198441,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000
2.380000000,0.149573835,0.000000000,0.000000000,1.050000000,0.000000000,0.000000000,0.000000000,-0.149573835,0.000000000,0.000000000,1.050000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.065396085,0.971456370,0.850952936,0.334939779,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000
2.400000000,0.149704009,0.000000000,0.000000000,1.050000000,0.000000000,0.000000000,0.000000000,-0.149704009,0.000000000,0.000000000,1.050000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.045672280,0.933342140,0.865745790,0.350003302,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000
2.420000000,0.149810543,0.000000000,0.000000000,1.050000000,0.000000000,0.000000000,0.000000000,-0.149810543,0.000000000,0.000000000,1.050000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.029366090,0.893172745,0.877975432,0.364296139,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000
2.440000000,0.149893421,0.000000000,0.000000000,1.050000000,0.000000000,0.000000000,0.000000000,-0.149893421,0.000000000,0.000000000,1.050000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.016578048,0.851195843,0.887566464,0.377730168,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000
2.460000000,0.149952628,0.000000000,0.000000000,1.050000000,0.000000000,0.000000000,0.000000000,-0.149952628,0.000000000,0.000000000,1.050000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.007386996,0.807670234,0.894459753,0.390222565,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000
2.480000000,0.149988157,0.000000000,0.000000000,1.050000000,0.000000000,0.000000000,0.000000000,-0.149988157,0.000000000,0.000000000,1.050000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.001849600,0.762864270,0.898612800,0.401696309,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000
2.500000000,0.150000000,0.000000000,0.000000000,1.050000000,0.000000000,0.000000000,0.000000000,-0.150000000,0.000000000,0.000000000,1.050000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.717054193,0.900000000,0.412080663,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000
2.520000000,0.149988157,0.000000000,0.000000000,1.050000000,0.000000000,0.000000000,0.000000000,-0.149988157,0.000000000,0.000000000,1.050000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.670522438,0.898612800,0.421311602,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000
2.540000000,0.149952628,0.000000000,0.000000000,1.050000000,0.000000000,0.000000000,0.000000000,-0.149952628,0.000000000,0.000000000,1.050000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.623555889,0.894459753,0.429332214,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000
2.560000000,0.149893421,0.000000000,0.000000000,1.050000000,0.000000000,0.000000000,0.000000000,-0.149893421,0.000000000,0.000000000,1.050000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.576444111,0.887566464,0.436093051,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000
2.580000000,0.149810543,0.000000000,0.000000000,1.050000000,0.000000000,0.000000000,0.000000000,-0.149810543,0.000000000,0.000000000,1.050000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.529477562,0.877975432,0.441552428,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000
2.600000000,0.149704009,0.000000000,0.000000000,1.050000000,0.000000000,0.000000000,0.000000000,-0.149704009,0.000000000,0.000000000,1.050000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.482945807,0.865745790,0.445676688,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000
2.620000000,0.149573835,0.000000000,0.000000000,1.050000000,0.000000000,0.000000000,0.000000000,-0.149573835,0.000000000,0.000000000,1.050000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.437135730,0.850952936,0.448440403,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000
2.640000000,0.149420041,0.000000000,0.000000000,1.050000000,0.000000000,0.000000000,0.000000000,-0.149420041,0.000000000,0.000000000,1.050000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.392329766,0.833688074,0.449826533,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000
2.660000000,0.149242653,0.000000000,0.000000000,1.050000000,0.000000000,0.000000000,0.000000000,-0.149242653,0.000000000,0.000000000,1.050000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.348804157,0.814057647,0.449826533,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000
2.680000000,0.149041697,0.000000000,0.000000000,1.050000000,0.000000000,0.000000000,0.000000000,-0.149041697,0.000000000,0.000000000,1.050000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.306827255,0.792182685,0.448440403,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000
2.700000000,0.148817205,0.000000000,0.000000000,1.050000000,0.000000000,0.000000000,0.000000000,-0.148817205,0.000000000,0.000000000,1.050000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.266657860,0.768198052,0.445676688,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000
2.720000000,0.148569214,0.000000000,0.000000000,1.050000000,0.000000000,0.000000000,0.000000000,-0.148569214,0.000000000,0.000000000,1.050000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.228543630,0.742251622,0.441552428,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000
2.740000000,0.148297762,0.000000000,0.000000000,1.050000000,0.000000000,0.000000000,0.000000000,-0.148297762,0.000000000,0.000000000,1.050000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.192719553,0.714503364,0.436093051,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000
2.760000000,0.148002892,0.000000000,0.000000000,1.050000000,0.000000000,0.000000000,0.000000000,-0.148002892,0.000000000,0.000000000,1.050000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.159406494,0.685124354,0.429332214,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000
2.780000000,0.147684650,0.000000000,0.000000000,1.050000000,0.000000000,0.000000000,0.000000000,-0.147684650,0.000000000,0.000000000,1.050000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.128809841,0.654295725,0.421311602,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000
2.800000000,0.147343088,0.000000000,0.000000000,1.050000000,0.000000000,0.000000000,0.000000000,-0.147343088,0.000000000,0.000000000,1.050000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.101118233,0.622207545,0.412080663,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000
2.820000000,0.146978258,0.000000000,0.000000000,1.050000000,0.000000000,0.000000000,0.000000000,-0.146978258,0.000000000,0.000000000,1.050000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.076502396,0.589057647,0.401696309,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000
2.840000000,0.146590219,0.000000000,0.000000000,1.050000000,0.000000000,0.000000000,0.000000000,-0.146590219,0.000000000,0.000000000,1.050000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.055114096,0.555050414,0.390222565,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000
2.860000000,0.146179031,0.000000000,0.000000000,1.050000000,0.000000000,0.000000000,0.000000000,-0.146179031,0.000000000,0.000000000,1.050000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.037085198,0.520395509,0.377730168,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000
2.880000000,0.145744760,0.000000000,0.000000000,1.050000000,0.000000000,0.000000000,0.000000000,-0.145744760,0.000000000,0.000000000,1.050000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.022526858,0.485306593,0.364296139,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000
2.900000000,0.145287474,0.000000000,0.000000000,1.050000000,0.000000000,0.000000000,0.000000000,-0.145287474,0.000000000,0.000000000,1.050000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.011528832,0.450000000,0.350003302,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000
2.920000000,0.144807246,0.000000000,0.000000000,1.050000000,0.000000000,0.000000000,0.000000000,-0.144807246,0.000000000,0.000000000,1.050000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.004158926,0.414693407,0.334939779,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000
2.940000000,0.144304151,0.000000000,0.000000000,1.050000000,0.000000000,0.000000000,0.000000000,-0.144304151,0.000000000,0.000000000,1.050000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000462578,0.379604491,0.319198441,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000
2.960000000,0.143778268,0.000000000,0.000000000,1.050000000,0.000000000,0.000000000,0.000000000,-0.143778268,0.000000000,0.000000000,1.050000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.344949586,0.302876338,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000
2.980000000,0.143229682,0.000000000,0.000000000,1.050000000,0.000000000,0.000000000,0.000000000,-0.143229682,0.000000000,0.000000000,1.050000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.310942353,0.286074101,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000
3.000000000,0.142658477,0.000000000,0.000000000,1.050000000,0.000000000,0.000000000,0.000000000,-0.142658477,0.000000000,0.000000000,1.050000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.277792455,0.268895322,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000
3.020000000,0.142064746,0.000000000,0.000000000,1.050000000,0.000000000,0.000000000,0.000000000,-0.142064746,0.000000000,0.000000000,1.050000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.245704275,0.251445914,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000
3.040000000,0.141448580,0.000000000,0.000000000,1.050000000,0.000000000,0.000000000,0.000000000,-0.141448580,0.000000000,0.000000000,1.050000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.214875646,0.233833459,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000
3.060000000,0.140810079,0.000000000,0.000000000,1.050000000,0.000000000,0.000000000,0.000000000,-0.140810079,0.000000000,0.000000000,1.050000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.185496636,0.216166541,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000
3.080000000,0.140149341,0.000000000,0.000000000,1.050000000,0.000000000,0.000000000,0.000000000,-0.140149341,0.000000000,0.000000000,1.050000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.157748378,0.198554086,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000
3.100000000,0.139466473,0.000000000,0.000000000,1.050000000,0.000000000,0.000000000,0.000000000,-0.139466473,0.000000000,0.000000000,1.050000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.131801948,0.181104678,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000
3.120000000,0.138761581,0.000000000,0.000000000,1.050000000,0.000000000,0.000000000,0.000000000,-0.138761581,0.000000000,0.000000000,1.050000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.107817315,0.163925899,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000
3.140000000,0.138034777,0.000000000,0.000000000,1.050000000,0.000000000,0.000000000,0.000000000,-0.138034777,0.000000000,0.000000000,1.050000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.085942353,0.147123662,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000
3.160000000,0.137286176,0.000000000,0.000000000,1.050000000,0.000000000,0.000000000,0.000000000,-0.137286176,0.000000000,0.000000000,1.050000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.066311926,0.130801559,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000
3.180000000,0.136515896,0.000000000,0.000000000,1.050000000,0.000000000,0.000000000,0.000000000,-0.136515896,0.000000000,0.000000000,1.050000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.049047064,0.115060221,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000
3.200000000,0.135724058,0.000000000,0.000000000,1.050000000,0.000000000,0.000000000,0.000000000,-0.135724058,0.000000000,0.000000000,1.050000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.034254210,0.099996698,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000
3.220000000,0.134910788,0.000000000,0.000000000,1.050000000,0.000000000,0.000000000,0.000000000,-0.134910788,0.000000000,0.000000000,1.050000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.022024568,0.085703861,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000
3.240000000,0.134076214,0.000000000,0.000000000,1.050000000,0.000000000,0.000000000,0.000000000,-0.134076214,0.000000000,0.000000000,1.050000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.012433536,0.072269832,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000
3.260000000,0.133220467,0.000000000,0.000000000,1.050000000,0.000000000,0.000000000,0.000000000,-0.133220467,0.000000000,0.000000000,1.050000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.005540247,0.059777435,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000
3.280000000,0.132343684,0.000000000,0.000000000,1.050000000,0.000000000,0.000000000,0.000000000,-0.132343684,0.000000000,0.000000000,1.050000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.001387200,0.048303691,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000
3.300000000,0.131446002,0.000000000,0.000000000,1.050000000,0.000000000,0.000000000,0.000000000,-0.131446002,0.000000000,0.000000000,1.050000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.037919337,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000
3.320000000,0.130527563,0.000000000,0.000000000,1.050000000,0.000000000,0.000000000,0.000000000,-0.130527563,0.000000000,0.000000000,1.050000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.028688398,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000
